conf,ts,HC1,HC2,HC3,HC0,HC_CC,HC_OPF,t_opf,t_cc,consumers,nodes,unc
65052_1405071_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.11899995803833008,0.12199997901916504,0,5,1
65052_1405075_configuration.json,45,0.0,0.0,0.0,319.45120338893304,319.45120338893304,284.70555890154543,0.562999963760376,102.89900016784668,123,22,9
65052_1405081_configuration.json,59,0.0,0.0,0.0,321.3302171331883,321.3302171331883,282.21462453019717,0.43199992179870605,57.83799982070923,101,28,8
65068_80411_configuration.json,45,0.0,0.0,0.0,-1,-1,277.07485907466395,0.3450000286102295,26.996999979019165,85,21,7
65068_80419_configuration.json,56,0.0,0.0,0.0,232.40201492859987,232.40201492859987,212.82834355928495,0.21499991416931152,9.180999994277954,44,8,8
65068_80425_configuration.json,59,0.0,0.0,0.0,298.37642871311385,298.37642871311385,275.5415973451126,0.28999996185302734,2.615000009536743,65,17,4
65068_80427_configuration.json,59,0.0,0.0,0.0,227.44574404524468,227.44574404524468,211.70158593460036,0.20300006866455078,3.193000078201294,35,7,6
65068_80431_configuration.json,45,0.0,0.0,0.0,268.67139417806214,273.91271922017296,273.54036426598947,0.312000036239624,84.757000207901,98,54,9
65068_80433_configuration.json,45,0.0,0.0,0.0,312.444047168211,312.444047168211,280.1074952407041,0.505000114440918,160.54299998283386,141,40,9
65068_80436_configuration.json,59,0.0,0.0,0.0,221.7480977718397,221.7480977718397,210.82522677287434,0.18399977684020996,2.922999858856201,28,8,6
65068_80444_configuration.json,57,0.0,0.0,0.0,302.26893822560874,302.3555543944334,275.14424123395884,0.34200000762939453,14.211000204086304,63,23,6
65068_80447_configuration.json,45,0.0,0.0,0.0,241.69382736120025,241.69382736120025,215.08183684456594,0.22499990463256836,18.860999822616577,62,10,8
65076_75317_configuration.json,57,0.0,0.0,0.0,212.55854686908296,212.55854686908296,189.41238576710205,0.33100008964538574,48.66599988937378,98,16,9
65076_75319_configuration.json,56,0.0,0.0,0.0,144.6945811886267,144.6945811886267,136.53936119329745,0.1809999942779541,3.424999952316284,25,7,7
65076_75329_configuration.json,59,0.0,0.0,0.0,199.83281540567646,199.83281540567646,181.28482423334415,0.2719998359680176,11.276000022888184,51,9,7
65076_75333_configuration.json,59,0.0,0.0,0.0,15.000000147493987,15.000000147493987,15.000000147493914,0.13499999046325684,0.21899986267089844,1,5,2
65076_75337_configuration.json,59,0.0,0.0,0.0,30.00000029498891,30.00000029498891,30.000000294988116,0.13899993896484375,0.25099992752075195,2,13,2
65076_75339_configuration.json,59,0.0,0.0,0.0,207.19850730507528,207.19850730507528,184.54860536426244,0.31999993324279785,9.92300009727478,73,14,6
65079_1738338_configuration.json,59,0.0,0.0,0.0,179.44502077755016,179.44502077755016,175.74668494582548,0.23100018501281738,10.531999826431274,13,22,6
65079_2035824_configuration.json,59,0.0,0.0,0.0,15.000000147493928,15.000000147493928,15.000000147494097,0.13199996948242188,0.1679999828338623,1,3,2
65079_77889_configuration.json,59,0.0,0.0,0.0,148.46915615772375,148.46915615772375,135.91339052049372,0.19700002670288086,3.068000078201294,20,14,6
65079_77893_configuration.json,59,0.0,0.0,0.0,15.000000147493907,15.000000147493907,15.000000147494097,0.13499999046325684,0.16100001335144043,1,3,2
65079_77895_configuration.json,57,0.0,0.0,0.0,199.24705258907412,199.24705258907412,180.47428204304273,0.3410000801086426,81.07399988174438,44,35,9
65079_77899_configuration.json,59,0.0,0.0,0.0,15.00000014749392,15.00000014749392,15.000000147494097,0.1549999713897705,0.16499996185302734,1,3,2
65079_77921_configuration.json,59,0.0,0.0,0.0,191.011855312037,191.011855312037,178.57694457866577,0.2649998664855957,18.805999994277954,28,18,8
65079_77940_configuration.json,45,0.0,0.0,0.0,-1,-1,197.06727788017227,1.0369999408721924,502.19200015068054,149,99,10
65082_80172_configuration.json,57,0.0,0.0,0.0,312.30125308984805,312.30125308984805,279.1505514749871,0.2839999198913574,18.723000049591064,86,16,7
65082_80175_configuration.json,45,0.0,0.0,0.0,294.34594948129023,294.05425460747847,280.8914609001141,0.5950000286102295,45.44199991226196,56,87,5
65082_80178_configuration.json,57,0.0,0.0,0.0,206.0426418762298,206.0426418762298,186.156679138184,0.2869999408721924,16.222000122070312,81,17,7
65082_80180_configuration.json,59,0.0,0.0,0.0,224.63749654823945,224.63749654823945,212.82833300679883,0.23199987411499023,379.20700001716614,44,6,4
65082_80182_configuration.json,59,0.0,0.0,0.0,95.72240161912019,95.72240161912019,89.28999049895056,0.2219998836517334,112.22500014305115,17,10,6
65082_80184_configuration.json,44,0.0,0.0,0.0,121.82325729773513,121.82325729773513,111.28104702331308,0.4479999542236328,137.90400004386902,176,29,9
65082_80188_configuration.json,57,0.0,0.0,0.0,314.9250236837943,314.9250236837943,282.0501485090587,0.2999999523162842,38.89400005340576,96,18,8
86315_785378_configuration.json,59,0.0,0.0,0.0,228.12148122396442,228.12148122396442,211.20080955837938,0.19300007820129395,4.226000070571899,31,15,6
86315_785381_configuration.json,44,0.0,0.0,0.0,-1,-1,301.35948479085835,0.9549999237060547,508.72699999809265,220,58,10
86315_785383_configuration.json,57,0.0,0.0,0.0,217.56674161436837,218.0816807131264,210.2299596526516,0.2649998664855957,55.64299988746643,22,40,8
86315_785386_configuration.json,59,0.0,0.0,0.0,111.91721446202142,111.91721446202142,105.1622250362904,0.15899991989135742,6.743000030517578,12,8,4
86315_785393_configuration.json,59,0.0,0.0,0.0,221.90866503534858,221.90866503534858,210.44964429972075,0.18600010871887207,6.434999942779541,25,9,8
86315_785396_configuration.json,59,0.0,0.0,0.0,241.18023237193427,242.6822539743231,225.44964444720995,0.1919999122619629,2.4149999618530273,26,18,5
